,id,original_title,popularity,vote_count,genre_ids
435,1892,Return of the Jedi,39.846,14800,"[12, 28, 878]"
436,30017,کلوزآپ ، نمای نزدیک,8.534,326,"[80, 18]"
437,210577,Gone Girl,92.183,17619,"[9648, 53, 18]"
438,726684,"Miraculous World : Shanghai, la légende de Ladydragon",47.521,595,"[16, 14, 28, 10770]"
439,503314,ドラゴンボール超スーパー ブロリー,12.789,2755,"[28, 878, 16]"
440,827,Les Diaboliques,16.032,872,"[18, 27, 53]"
441,198,To Be or Not to Be,11.798,639,"[35, 10752]"
442,354857,Regular Show: The Movie,36.112,343,"[16, 35, 878, 10770, 12, 28]"
443,32085,Vincent,10.759,803,"[16, 14]"
444,11036,The Notebook,74.979,10798,"[10749, 18]"
445,3112,The Night of the Hunter,20.195,1438,"[80, 18, 53]"
446,2721,Z,12.511,467,"[53, 80, 18]"
447,666277,Past Lives,129.814,414,"[18, 10749]"
448,662,La Jetée,13.167,815,"[10749, 878]"
449,715931,Emancipation,45.686,985,"[18, 10752, 36]"
450,3083,Mr. Smith Goes to Washington,11.471,951,"[35, 18]"
451,804,Roman Holiday,27.28,1878,"[10749, 35, 18]"
452,523781,Words on Bathroom Walls,19.577,534,"[18, 10749]"
453,3870,Novecento,23.155,570,"[18, 36]"
454,527774,Raya and the Last Dragon,89.993,6386,"[16, 10751, 14, 28, 12]"
455,393,Kill Bill: Vol. 2,37.072,13091,"[28, 80, 53]"
456,712454,Le Sommet des dieux,12.922,307,"[16, 12, 9648]"
457,594634,Dem Horizont so nah,20.36,457,"[10749, 18]"
458,530254,마녀,31.393,459,"[28, 9648, 53, 878]"
459,665,Ben-Hur,35.986,2520,"[36, 18, 12, 28]"
460,652722,En brazos de un asesino,19.864,384,"[10749, 53]"
461,25538,一一,21.888,473,[18]
462,1394,Ностальгия,10.327,474,"[18, 10749]"
463,369557,Sing Street,28.37,2144,"[10749, 18, 10402]"
464,48035,Ordet,11.373,327,[18]
465,180147,Nosotros los nobles,15.692,468,[35]
466,435129,The Breadwinner,19.039,769,"[16, 10752, 18, 10751]"
467,24238,Mary and Max,16.281,1805,"[16, 35, 18]"
468,381341,Perfetti sconosciuti,19.019,4186,"[35, 18]"
469,833,Umberto D.,11.104,611,[18]
470,16,Dancer in the Dark,30.683,1655,"[18, 80]"
471,265195,Relatos salvajes,22.574,3135,"[18, 53, 35]"
472,94047,마이웨이,14.905,356,"[18, 28, 36, 10752]"
473,698508,Redeeming Love,89.77,329,"[10749, 18, 37]"
474,505192,万引き家族,23.273,1875,"[18, 80, 53]"
475,275,Fargo,52.176,7440,"[80, 18, 53]"
476,29455,Nattvardsgästerna,14.66,404,[18]
477,14836,Coraline,107.234,7223,"[16, 10751, 14]"
478,3078,It Happened One Night,16.168,1118,"[35, 10749]"
479,379170,Sherlock: The Abominable Bride,22.586,2166,"[80, 18, 9648, 10770]"
480,11830,タンポポ,18.075,306,[35]
481,430424,Au revoir là-haut,17.095,1200,"[18, 80, 10752]"
482,379170,Sherlock: The Abominable Bride,22.586,2166,"[80, 18, 9648, 10770]"
483,152601,Her,47.755,13574,"[10749, 878, 18]"
484,266856,The Theory of Everything,28.264,10155,"[18, 10749]"
485,25364,Ace in the Hole,15.006,608,[18]
486,11293,Paper Moon,15.124,648,"[35, 80, 18]"
487,777,La Grande Illusion,16.12,626,"[18, 36, 10752]"
488,2440,공동경비구역 JSA,19.391,622,"[10752, 18, 53, 28]"
489,613,Der Untergang,22.679,3534,"[18, 36, 10752]"
490,453,A Beautiful Mind,102.057,9620,"[18, 10749]"
491,113,봄 여름 가을 겨울 그리고 봄,17.461,976,[18]
492,1607,A Bronx Tale,35.643,2208,"[18, 80]"
493,593,Солярис,23.559,1460,"[18, 878, 9648]"
494,399174,Isle of Dogs,40.001,4531,"[12, 35, 16]"
495,632322,All My Life,18.836,449,"[10749, 18]"
496,508943,Luca,97.099,7797,"[16, 35, 14, 12, 10751]"
497,14574,The Boy in the Striped Pyjamas,60.179,6668,"[18, 10752, 36]"
498,235,Stand by Me,35.478,5427,"[80, 18]"
499,89,Indiana Jones and the Last Crusade,58.142,9496,"[12, 28]"
500,579245,Hors Normes,14.81,843,"[35, 18]"
501,16804,おくりびと,14.18,760,[18]
502,631,Sunrise: A Song of Two Humans,13.265,736,"[18, 10749]"
503,581,Dances with Wolves,33.507,3916,"[12, 18, 37]"
504,546554,Knives Out,70.515,11393,"[35, 80, 9648]"
505,391,Per un pugno di dollari,30.215,3854,[37]
506,1675,La Nuit américaine,10.302,558,"[35, 18]"
507,32480,Il marchese del Grillo,7.384,428,[35]
508,5924,Papillon,26.445,1752,"[80, 18]"
509,398924,Un sac de billes,14.529,798,"[10752, 18]"
510,293299,Feast,8.468,815,"[16, 35, 18, 10751]"
511,185789,Mulholland Dr.,10.431,442,"[53, 10770, 18, 9648]"
512,59440,Warrior,38.37,4235,"[18, 28]"
513,934,Du rififi chez les hommes,16.356,503,"[80, 53, 18]"
514,585511,Luck,104.273,1519,"[16, 12, 35, 14]"
515,9479,The Nightmare Before Christmas,99.391,8838,"[14, 16, 10751]"
516,115,The Big Lebowski,45.242,10549,"[35, 80]"
517,93,Anatomy of a Murder,17.504,877,"[80, 18, 9648]"
518,650031,Skyggen i mit øje,18.225,431,"[10752, 18, 36]"
519,585,"Monsters, Inc.",144.015,17450,"[16, 35, 10751]"
520,301,Rio Bravo,27.741,1040,"[37, 18]"
521,938008,더 킬러: 죽어도 되는 아이,47.388,306,"[28, 80, 53]"
522,200727,"Love, Rosie",37.891,5975,"[10749, 18, 35]"
523,83564,La luna,10.355,752,"[16, 10751]"
524,11049,Interstella5555: The 5tory of The 5ecret 5tar 5ystem,26.923,371,"[16, 878, 10402, 12]"
525,33320,千年女優,14.328,734,"[16, 18, 10749]"
526,52629,El Infierno,42.502,600,"[18, 80, 35]"
527,968,Dog Day Afternoon,19.483,2730,"[80, 18, 53]"
528,826,The Bridge on the River Kwai,23.962,1911,"[18, 36, 10752]"
529,152742,La migliore offerta,16.656,2690,"[18, 10749, 80]"
530,6075,Carlito's Way,25.246,2911,"[80, 18, 10749, 53]"
531,843906,Straight Outta Nowhere: Scooby-Doo! Meets Courage the Cowardly Dog,25.807,361,"[16, 35, 9648, 10751, 14]"
532,31011,Mr. Nobody,31.728,5579,"[878, 18, 10749]"
533,556901,Teen Titans Go! vs. Teen Titans,23.457,441,"[28, 16]"
534,11656,Jungfrukällan,15.84,558,[18]
535,10775,無間道,19.738,1481,"[18, 28, 53, 80, 9648]"
536,1018,Mulholland Drive,35.922,5770,"[53, 18, 9648]"
537,22843,ヱヴァンゲリヲン新劇場版：破,29.06,780,"[16, 878, 28, 18]"
538,71157,Polisse,12.134,1136,"[18, 53]"
539,22596,Safety Last!,15.254,451,"[35, 10749, 53]"
540,12,Finding Nemo,91.689,18298,"[16, 10751]"
541,10774,Network,26.065,1551,[18]
542,80,Before Sunset,27.075,3133,"[18, 10749]"
543,5511,Le Samouraï,14.974,927,"[80, 53, 18]"
544,573164,Un rescate de huevitos,19.396,369,"[16, 35, 12, 10751]"
545,47931,Tropa de Elite 2,21.21,1736,"[18, 28, 80]"
546,805,Rosemary's Baby,36.666,3618,"[18, 27, 53]"
547,263115,Logan,64.634,18301,"[28, 18, 878]"
548,596,The Grapes of Wrath,14.631,892,[18]
549,314365,Spotlight,19.462,7851,"[18, 36]"
550,136,Freaks,18.297,1087,"[18, 27]"
551,445030,ノーゲーム・ノーライフ ゼロ,27.503,349,"[16, 28, 18, 10749, 14, 12]"
552,16859,魔女の宅急便,61.22,3709,"[16, 10751, 14]"
553,10191,How to Train Your Dragon,94.959,12266,"[14, 12, 16, 10751]"
554,677638,We Bare Bears: The Movie,27.789,782,"[16, 12, 10751, 35, 10770]"
555,359156,Non essere cattivo,8.111,923,"[80, 18]"
556,126319,Ernest et Célestine,20.153,558,"[16, 35, 18, 10751, 12]"
557,545611,Everything Everywhere All at Once,80.667,5518,"[28, 12, 878]"
558,31056,Krótki film o miłości,9.427,325,"[18, 10749]"
559,674,Harry Potter and the Goblet of Fire,193.082,19606,"[12, 14]"
560,335578,Under sandet,14.969,1304,"[10752, 18, 36]"
561,56231,La classe operaia va in paradiso,8.624,313,[18]
562,901563,Close,26.718,549,[18]
563,22683,Gifted Hands: The Ben Carson Story,28.959,578,[18]
564,2062,Ratatouille,102.741,15993,"[16, 35, 10751, 14]"
565,609242,El robo del siglo,24.395,721,"[35, 53, 80]"
566,367412,Whiplash,10.973,319,"[18, 10402]"
567,5915,Into the Wild,28.877,9128,"[12, 18]"
568,107,Snatch,41.269,8474,"[80, 35]"
569,393559,Ma vie de courgette,13.266,1241,"[16, 35, 18, 10751, 10749]"
570,348892,बजरंगी भाईजान,16.443,441,"[35, 18, 28]"
571,29458,I cento passi,10.191,615,"[18, 36]"
572,11953,影武者,20.009,591,"[28, 18, 36, 10752]"
573,4977,パプリカ,99.135,2140,"[16, 9648, 878, 53]"
574,49797,악마를 보았다,28.424,2311,"[53, 27]"
575,11602,Såsom i en spegel,9.159,446,[18]
576,762,Monty Python and the Holy Grail,29.499,5377,"[12, 35, 14]"
577,507089,Five Nights at Freddy's,544.177,2972,"[27, 9648]"
578,25606,Fantozzi,8.237,789,[35]
579,502,Fail Safe,17.413,342,"[18, 53, 10752]"
580,887,The Best Years of Our Lives,19.708,589,"[18, 10749, 10752]"
581,262,The King of Comedy,25.568,2081,"[18, 35]"
582,142,Brokeback Mountain,47.134,6518,"[18, 10749]"
583,882569,Guy Ritchie's The Covenant,119.099,1927,"[10752, 28, 53]"
584,1280,빈집,20.206,1058,"[18, 10749, 80]"
585,579974,రౌద్రం రణం రుధిరం,45.412,1121,"[28, 18]"
586,24480,Partly Cloudy,17.1,973,"[16, 10751, 35]"
587,937278,A Man Called Otto,56.195,2082,"[35, 18]"
588,22,Pirates of the Caribbean: The Curse of the Black Pearl,125.222,19510,"[12, 14, 28]"
589,582927,Ya no estoy aquí,28.778,441,[18]
590,323272,War Room,32.822,447,"[18, 10749]"
591,479718,범죄도시,28.725,322,"[28, 80, 53]"
592,10193,Toy Story 3,95.438,13950,"[16, 10751, 35]"
593,9421,Le Dîner de cons,14.138,1784,[35]
594,113833,The Normal Heart,12.654,829,[18]
595,29845,A Woman Under the Influence,16.287,430,[18]
596,419478,Midnight Sun,29.459,3263,"[10749, 18]"
597,13042,Presto,12.971,931,"[16, 10751, 35]"
598,1366,Rocky,64.044,7298,[18]
599,554590,Tod@s Caen,13.529,470,[35]
600,1366,Rocky,64.044,7299,[18]
601,776305,竜とそばかすの姫,45.3,652,"[16, 878, 10751]"
602,84892,The Perks of Being a Wallflower,41.004,9962,[18]
603,11621,紅の豚,34.104,3011,"[10751, 35, 16, 12]"
604,149870,風立ちぬ,35.406,2735,"[18, 16, 10752]"
605,21135,L'eclisse,14.181,429,"[10749, 18]"
606,2118,L.A. Confidential,30.895,4570,"[80, 9648, 53]"
607,277216,Straight Outta Compton,41.854,3652,"[18, 10402, 36]"
608,10315,Fantastic Mr. Fox,42.604,4957,"[12, 16, 35, 10751]"
609,726759,Tetris,46.933,981,"[53, 36, 18]"
610,438631,Dune,117.978,9745,"[878, 12]"
611,14069,時をかける少女,23.985,1889,"[14, 16, 18, 878]"
612,11697,The Man Who Shot Liberty Valance,28.338,1027,[37]
613,496450,Miraculous - le film,159.179,697,"[16, 14, 28, 10749, 10751]"
614,423612,Werk ohne Autor,16.465,634,"[18, 10749, 36]"
615,141,Donnie Darko,42.348,11693,"[14, 18, 9648]"
616,562,Die Hard,88.112,10444,"[28, 53]"
617,705861,Hustle,48.298,2257,"[18, 35]"
618,30588,Monsieur Verdoux,14.271,381,"[35, 80, 18]"
619,49026,The Dark Knight Rises,83.263,21635,"[28, 80, 18, 53]"
620,144,Der Himmel über Berlin,14.587,1179,"[18, 14, 10749]"
621,5961,Fanny och Alexander,17.415,710,"[14, 18, 9648]"
622,1626,Vivre sa vie: film en douze tableaux,13.256,582,[18]
623,13855,추격자,29.913,1192,"[80, 53, 28]"
624,9475,Scent of a Woman,29.328,3098,[18]
625,18079,Nueve reinas,12.883,643,"[80, 53, 18]"
626,603692,John Wick: Chapter 4,323.776,5235,"[28, 53, 80]"
627,169813,Short Term 12,16.074,1213,[18]
628,1480,Touch of Evil,17.064,1327,"[80, 53, 9648]"
629,553,Dogville,22.153,2248,"[80, 18, 53]"
630,117,The Untouchables,30.913,5276,"[80, 18, 36, 53]"
631,486589,레드슈즈,37.653,1016,"[16, 10749, 10751, 35, 14]"
632,336804,Mustang,11.169,1303,[18]
633,86837,Amour,16.625,1499,"[18, 10749]"
634,25253,Les Tontons flingueurs,10.288,474,"[35, 80]"
635,14282,獣兵衛忍風帖,24.349,563,"[14, 12, 16]"
636,770254,Back to the Outback,30.476,689,"[16, 10751, 12, 35]"
637,20126,Profondo rosso,17.271,1344,"[27, 9648, 53]"
638,428493,God's Own Country,17.043,841,"[10749, 18]"
639,5544,Hiroshima mon amour,16.073,730,"[18, 36, 10749]"
640,581528,악인전,72.361,879,"[80, 28, 53]"
641,925,Do the Right Thing,16.811,1603,[18]
642,587,Big Fish,29.79,6797,"[12, 14, 18]"
643,531,The Wrong Trousers,20.14,884,"[16, 35, 10751]"
644,12444,Harry Potter and the Deathly Hallows: Part 1,148.171,18060,"[12, 14]"
645,396535,부산행,66.597,6850,"[27, 53, 28, 12]"
646,303,Notorious,16.333,1463,"[53, 10749, 9648]"
647,380,Rain Man,30.495,5917,[18]
648,317442,THE LAST -NARUTO THE MOVIE-,55.361,1740,"[28, 10749, 16]"
649,11902,Подземље,12.968,605,"[35, 18, 10752]"
650,703,Annie Hall,23.289,3620,"[35, 18, 10749]"
651,583,Life of Brian,32.162,4073,[35]
652,1417,El laberinto del fauno,44.757,9973,"[14, 18, 10752]"
653,11005,Awakenings,23.383,2323,[18]
654,165,Back to the Future Part II,39.949,12024,"[12, 35, 878]"
655,49687,Matrimonio all'italiana,14.56,461,"[18, 35, 10749]"
656,6844,The Ten Commandments,75.656,1435,"[18, 36]"
657,382591,Demain tout commence,18.151,2861,"[18, 35]"
658,744114,My Policeman,25.553,602,"[18, 10749]"
659,166428,How to Train Your Dragon: The Hidden World,99.103,5926,"[16, 10751, 12]"
660,166428,How to Train Your Dragon: The Hidden World,99.103,5926,"[16, 10751, 12]"
661,2108,The Breakfast Club,29.585,7584,"[35, 18]"
662,1700,Misery,31.914,4263,"[18, 53]"
663,273248,The Hateful Eight,38.374,13452,"[18, 9648, 37]"
664,766507,Prey,123.978,6013,"[53, 28, 878]"
665,40662,Batman: Under the Red Hood,23.587,1484,"[878, 80, 28, 16, 9648]"
666,27670,Non ci resta che piangere,11.014,1067,[35]
667,492188,Marriage Story,35.936,6562,[18]
668,10229,A Walk to Remember,44.322,3833,"[18, 10749]"
669,322,Mystic River,29.729,6160,"[53, 80, 18, 9648]"
670,269149,Zootopia,95.02,15461,"[16, 12, 10751, 35]"
671,10757,कभी ख़ुशी कभी ग़म,23.328,501,"[35, 18]"
672,696,Manhattan,17.472,2189,"[35, 18, 10749]"
673,656563,Ricos de Amor,19.487,593,"[10749, 35]"
674,792,Platoon,45.543,4176,"[18, 10752, 28]"
675,143,All Quiet on the Western Front,24.932,713,"[18, 10752]"
676,843241,劇場版 七つの大罪 光に呪われし者たち,40.52,449,"[16, 14]"
677,352173,दृश्यम्,17.023,360,"[80, 9648, 53]"
678,61979,Tres metros sobre el cielo,73.434,2834,"[10749, 18]"
679,11220,墮落天使,19.487,884,"[28, 10749, 80]"
680,903,Cool Hand Luke,25.669,1291,"[80, 18]"
681,374473,"I, Daniel Blake",13.875,1292,[18]
682,22504,Le Roi et l'Oiseau,9.198,345,"[16, 10751, 14]"
683,17483,Shelter,13.385,455,"[18, 10749]"
684,45269,The King's Speech,26.63,8259,"[18, 36]"
685,12429,崖の上のポニョ,59.799,3893,"[16, 14, 10751]"
686,10227,PlayTime,18.019,514,[35]
687,502033,Sound of Metal,23.49,2316,"[18, 10402]"
688,873,The Color Purple,27.256,1586,"[18, 36, 80]"
689,525,The Blues Brothers,30.152,3889,"[10402, 35, 28, 80]"
690,539517,Constantine: City of Demons - The Movie,18.043,551,"[14, 16, 27, 28]"
691,123025,"Batman: The Dark Knight Returns, Part 1",24.141,1481,"[878, 28, 16, 9648]"
692,396,Who's Afraid of Virginia Woolf?,16.796,748,[18]
693,506574,Descendants 3,57.339,1394,"[10751, 10770, 12, 14]"
694,413594,劇場版 ソードアート・オンライン -オーディナル・スケール-,27.123,629,"[16, 28, 12, 14, 10749, 878]"
695,375794,No Manches Frida,48.804,800,[35]
696,49046,Im Westen nichts Neues,71.66,3316,"[18, 10752]"
697,177572,Big Hero 6,120.958,14910,"[12, 10751, 16, 28, 35]"
698,713776,If Anything Happens I Love You,20.219,819,"[18, 16]"
699,30018,마더,22.471,1329,"[80, 18, 9648]"
700,24657,Offret,13.697,479,[18]
701,10020,Beauty and the Beast,91.435,9401,"[10749, 10751, 16, 14]"
702,12405,Slumdog Millionaire,31.858,10044,"[18, 10749]"
703,808,Shrek,171.15,16068,"[16, 35, 14, 12, 10751]"
704,16052,Selena,24.361,1162,"[18, 10402, 36]"
705,451945,120 battements par minute,10.829,1289,[18]
706,211954,No se aceptan devoluciones,22.748,827,"[35, 18]"
707,33602,Temple Grandin,13.819,391,"[18, 36]"
708,334,Magnolia,22.802,3292,[18]
709,602063,るろうに剣心 最終章 The Final,33.316,420,"[28, 12]"
710,9800,Philadelphia,31.87,3973,[18]
711,25050,歩いても 歩いても,14.733,327,"[18, 10751]"
712,359784,Maudie,12.825,399,"[18, 10749]"
713,556984,The Trial of the Chicago 7,25.344,2819,"[18, 36]"
714,234200,Pride,18.582,1228,"[18, 35]"
715,9552,The Exorcist,98.824,7474,[27]
716,216,Angst essen Seele auf,9.734,356,"[10749, 18]"
717,915935,Anatomie d'une chute,115.221,479,"[18, 9648]"
718,573699,白蛇：缘起,32.461,422,"[10749, 16, 14]"
719,205,Hotel Rwanda,18.911,2671,"[18, 36, 10752]"
720,404,The Straight Story,14.525,1398,[18]
721,929170,Honor Society,20.9,327,[35]
722,502356,The Super Mario Bros. Movie,403.257,7570,"[16, 10751, 12, 14, 35]"
723,12491,Accattone,9.142,444,[18]
724,337960,Holding the Man,12.499,431,[18]
725,15265,Le Ballon rouge,9.146,354,"[35, 18, 10751, 14]"
726,1908,Inherit the Wind,9.38,374,[18]
727,963,The Maltese Falcon,23.369,1538,"[9648, 80, 53]"
728,672,Harry Potter and the Chamber of Secrets,184.923,20762,"[12, 14]"
729,205,Hotel Rwanda,18.911,2671,"[18, 36, 10752]"
730,3114,The Searchers,23.247,1281,[37]
731,653,"Nosferatu, eine Symphonie des Grauens",25.313,1807,"[14, 27]"
732,336,Giù la testa,15.574,971,[37]
733,915935,Anatomie d'une chute,115.221,480,"[18, 9648]"
734,13187,A Charlie Brown Christmas,29.154,622,"[16, 10751, 35, 10770]"
735,162,Edward Scissorhands,59.877,12244,"[14, 18, 10749]"
736,508439,Onward,50.26,5784,"[10751, 16, 12, 35, 14]"
737,96721,Rush,40.327,6695,"[18, 28]"
738,16237,Teen Titans: Trouble in Tokyo,81.634,345,"[16, 28, 878, 10770]"
739,5528,Les Choristes,19.678,2262,[18]
740,976573,Elemental,355.911,3301,"[16, 35, 10751, 14, 10749]"
741,801335,Girl in the Basement,59.467,598,"[80, 53, 10770]"
742,96721,Rush,40.327,6695,"[18, 28]"
743,40619,Day & Night,13.516,837,"[16, 10751]"
744,203217,Minha Mãe é uma Peça: O Filme,6.783,619,[35]
745,19026,Azur et Asmar,10.434,574,"[16, 10751]"
746,24428,The Avengers,132.165,29485,"[878, 28, 12]"
747,869626,Marcel the Shell with Shoes On,44.639,410,"[16, 35, 18, 10751, 14]"
748,724495,The Woman King,89.703,1809,"[28, 18, 36]"
749,15121,The Sound of Music,33.522,3036,"[18, 10751, 10402, 10749]"
750,24160,Amici miei - Atto II°,6.481,320,[35]
751,28162,A Matter of Life and Death,11.662,357,"[35, 14, 10749, 18]"
752,242582,Nightcrawler,46.504,10166,"[80, 18, 53]"
753,11299,カウボーイビバップ 天国の扉,27.11,797,"[28, 16, 878]"
754,1040,Il gattopardo,23.676,730,[18]
755,1027014,Entergalactic,21.267,308,"[16, 35, 10749]"
756,499,Cléo de 5 à 7,18.978,606,"[18, 35, 10402]"
757,244063,Jongens,14.424,645,"[18, 10749]"
758,9806,The Incredibles,66.236,16794,"[28, 12, 16, 10751]"
759,272,Batman Begins,89.864,19880,"[28, 80, 18]"
760,20123,Dom za vešanje,11.931,333,"[18, 35, 80, 14]"
761,688,The Bridges of Madison County,25.656,1981,"[18, 10749]"
762,632,Stalag 17,15.422,541,"[35, 10752, 18]"
763,414906,The Batman,135.954,8942,"[80, 9648, 53]"
764,137182,The Broken Circle Breakdown,13.487,995,[18]
765,537116,"tick, tick... BOOM!",24.619,1887,"[18, 10402]"
766,81401,A torinói ló,11.893,327,[18]
767,9023,Spirit: Stallion of the Cimarron,55.252,4307,"[16, 12, 35, 10751, 18]"
768,221732,るろうに剣心　伝説の最期編,27.363,426,"[28, 12, 18, 14]"
769,13151,Scooby-Doo on Zombie Island,24.691,682,"[16, 9648, 10751, 27]"
770,767,Harry Potter and the Half-Blood Prince,157.39,18407,"[12, 14]"
771,804095,The Fabelmans,41.578,1918,"[18, 35]"
772,297222,पीके,20.535,904,"[35, 18, 12, 878]"
773,22881,The Blind Side,46.24,5960,[18]
774,990,The Hustler,18.122,882,"[18, 10749]"
775,288,High Noon,23.826,1308,"[37, 18]"
776,583083,The Kissing Booth 2,49.097,4823,"[35, 10749]"
777,575452,Il traditore,17.17,1263,"[18, 80, 53]"
778,4808,Charade,21.83,1264,"[35, 9648, 10749]"
779,851,Brief Encounter,14.489,553,"[18, 10749]"
780,851,Brief Encounter,14.489,553,"[18, 10749]"
781,587272,Padre no hay más que uno,24.724,688,[35]
782,1633,Fried Green Tomatoes,31.638,1231,"[18, 35]"
783,83666,Moonrise Kingdom,25.183,5516,"[35, 18, 10749]"
784,20139,The Children's Hour,8.961,315,[18]
785,14811,Fiddler on the Roof,25.613,513,"[18, 10749]"
786,8416,Il conformista,9.893,598,[18]
787,4480,Jean de Florette,13.137,504,[18]
788,30959,怪談,16.569,341,"[27, 14, 18]"
789,1075,"Crna mačka, beli mačor",16.373,677,"[35, 10749, 80]"
790,581577,Persian Lessons,16.004,350,"[10752, 18]"
791,841755,Mortal Kombat Legends: Battle of the Realms,67.953,397,"[16, 28, 14]"
792,369299,¿Qué culpa tiene el niño?,18.74,599,"[35, 10749]"
793,508933,Ricky Gervais: Humanity,15.633,416,[35]
794,51608,아저씨,31.531,1192,"[28, 53, 80]"
795,803700,Le otto montagne,27.328,556,[18]
796,795514,The Fallout,49.377,946,[18]
797,238628,Mandariinid,9.141,467,"[18, 10752]"
798,675,Harry Potter and the Order of the Phoenix,163.755,18467,"[12, 14]"
799,498249,Mauvaises herbes,8.494,569,[35]
800,498249,Mauvaises herbes,8.494,569,[35]
801,446159,Bacurau,10.604,988,"[9648, 37, 53]"
802,371645,Hunt for the Wilderpeople,24.316,1896,"[12, 35, 18]"
803,286217,The Martian,67.539,18756,"[18, 12, 878]"
804,23832,L'armata Brancaleone,7.399,323,"[12, 35]"
805,845,Strangers on a Train,16.955,1544,"[80, 53]"
806,773,Little Miss Sunshine,19.815,6617,"[35, 18]"
807,522627,The Gentlemen,49.144,5221,"[28, 80, 35]"
808,13929,Geri's Game,14.988,1069,"[16, 10751]"
809,2493,The Princess Bride,34.03,4249,"[12, 10751, 14, 35, 10749]"
810,167581,Freier Fall,12.475,752,"[18, 10749]"
811,44214,Black Swan,41.827,13729,"[18, 53, 27]"
812,108,Trois couleurs : Bleu,19.764,1538,[18]
813,965150,Aftersun,54.864,986,[18]
814,49992,La gabbianella e il gatto,8.483,591,"[10751, 16]"
815,3763,鬼婆,14.454,361,"[27, 18]"
816,68,Brazil,25.705,3079,"[35, 878]"
817,11898,Kind Hearts and Coronets,9.78,485,"[35, 18, 80]"
